,Onshore_Offshore,Map_Sheet_Division,Map_Sheet,Block_Number,Province_Code,Province_Name,Municipality_ID,Municipality_Name,Postal_Code,Mining_Work_Code,Mining_Work_Name,Provided_X,Provided_Y,Coordinate_System,X_Rijksdriehoek,Y_Rijksdriehoek,X_TM5_ED50,Y_TM5_ED50,X_UTM31_ED50,Y_UTM31_ED50,Longitude_ED50,Latitude_ED50,X_UTM31_WGS84,Y_UTM31_WGS84,Longitude_WGS84,Latitude_WGS84,Start_Date,End_Date,Wellbore_Sidetrack,NITG_Number,UWI,Wellbore_Code,Wellbore_Name,Wellbore_Objective_Code,Wellbore_Objective,Wellbore_Result_Code,Wellbore_Result,Wellbore_Status,Wellbore_Shape,Kickoff_Depth_AH,Wellbore_Depth_AH,Wellbore_Depth_TVD,X_Deviation_UTM31_ED50,X_End_UTM31_ED50,Y_Deviation_UTM31_ED50,Y_End_UTM31_ED50,Reference_Level,Reference_Level_Height,Relative_To,Wellbore_Depth_AH_Relative_To_NAP_MSL,Wellbore_Depth_TVD_Relative_To_NAP_MSL,Current_Owner,Client,Drilling_Tower_Platform,Drilling_Company,Lithostratigraphy_Code,Chronostratigraphy_Code,Well_Name,Field_Code,Field_Name,Public_Access_From
5107,ON,Topografische kaart 1:25.000,22F,,DR,Drenthe,72.0,Emmen,7761.0,SCH447,Schoonebeek 447,256075.21,521653.9,RD,256075,521654,627310,5837758,762500,5843172,6.88285847,52.67368383,762408,5842961,6.8816183,52.67293178,11-10-1986,03-11-1986,BRH,B22F0799,5217,SCH-591,SCHOONEBEEK-591,EVA-HC,Evaluatie koolwaterstof,FLR,Technisch mislukt,Plugged back and sidetracked,Gedevieerd,,1421.0,1286.58,-44.82,762455.0,-465.54,5842706.0,Rotary Table,21.9,NAP,1399.1,1264.68,Nederlandse Aardolie Maatschappij B.V.,Nederlandse Aardolie Maatschappij B.V.,U 914 C,Nederlandse Aardolie Maatschappij B.V.,NN,,SCHOONEBEEK-591,SCHG,Schoonebeek Gas,2003-01-01
5108,ON,Topografische kaart 1:25.000,22F,,DR,Drenthe,72.0,Emmen,7761.0,SCH447,Schoonebeek 447,256075.21,521653.9,RD,256075,521654,627310,5837758,762500,5843172,6.88285847,52.67368383,762408,5842961,6.8816183,52.67293178,03-11-1986,20-02-1987,STR,B22F0188,2662,SCH-591-S1,SCHOONEBEEK-591-SIDETRACK1,EVA-HC,Evaluatie koolwaterstof,GAS,Gas,Plugged back and sidetracked,Gedevieerd,1047.0,3949.0,3170.93,-176.86,762323.0,-2136.3,5841036.0,Rotary Table,21.9,NAP,3927.1,3149.03,Nederlandse Aardolie Maatschappij B.V.,Nederlandse Aardolie Maatschappij B.V.,U 914 C,Nederlandse Aardolie Maatschappij B.V.,ZEZ1W,,SCHOONEBEEK-591,SCHG,Schoonebeek Gas,2003-01-01
5109,ON,Topografische kaart 1:25.000,22F,,DR,Drenthe,72.0,Emmen,7761.0,SCH447,Schoonebeek 447,256075.21,521653.9,RD,256075,521654,627310,5837758,762500,5843172,6.88285847,52.67368383,762408,5842961,6.8816183,52.67293178,30-09-1998,02-11-1998,STR,B22F0798,5216,SCH-591-S2,SCHOONEBEEK-591-SIDETRACK2,DEV-HC,Ontwikkeling koolwaterstof,FLR,Technisch mislukt,Plugged back and sidetracked,Gedevieerd,3608.0,3748.7,2995.58,-150.98,762349.0,-2018.16,5841154.0,Rotary Table,21.9,NAP,3726.8,2973.68,Nederlandse Aardolie Maatschappij B.V.,NAM,,Baker Hughes Inteq.,NN,,SCHOONEBEEK-591,SCHG,Schoonebeek Gas,2008-11-02
5110,ON,Topografische kaart 1:25.000,22F,,DR,Drenthe,72.0,Emmen,7761.0,SCH447,Schoonebeek 447,256075.21,521653.9,RD,256075,521654,627310,5837758,762500,5843172,6.88285847,52.67368383,762408,5842961,6.8816183,52.67293178,02-11-1998,21-11-1998,STR,B22F0187,4186,SCH-591-S3,SCHOONEBEEK-591-SIDETRACK3,DEV-HC,Ontwikkeling koolwaterstof,GAS,Gas,Producing/Injecting,Horizontaal,3616.0,3788.0,2976.55,-154.22,762346.0,-2063.29,5841109.0,Rotary Table,21.9,NAP,3766.1,2954.65,Nederlandse Aardolie Maatschappij B.V.,NAM,,Baker Hughes Inteq.,ZEZ2H,,SCHOONEBEEK-591,SCHG,Schoonebeek Gas,2008-11-21
5111,ON,Topografische kaart 1:25.000,22F,,DR,Drenthe,71.0,Coevorden,7742.0,SCH313,Schoonebeek 313,253061.0,520903.0,RD,253061,520903,624301,5836991,759511,5842321,6.83808521,52.6674894,759419,5842110,6.83684408,52.66673679,06-11-1986,10-02-1987,BRH,B22F0251,2663,SCH-592,SCHOONEBEEK-592,DEV-HC,Ontwikkeling koolwaterstof,GAS,Gas,Plugged back and sidetracked,Gedevieerd,,3772.0,3091.53,1656.85,761168.0,1108.16,5843429.0,Rotary Table,21.85,NAP,3750.15,3069.68,Nederlandse Aardolie Maatschappij B.V.,NAM,,Nederlandse Aardolie Maatschappij B.V.,ZEZ1W,,SCHOONEBEEK-592,SCHG,Schoonebeek Gas,2003-01-01
5112,ON,Topografische kaart 1:25.000,22F,,DR,Drenthe,71.0,Coevorden,7742.0,SCH313,Schoonebeek 313,253061.0,520903.0,RD,253061,520903,624301,5836991,759511,5842321,6.83808521,52.6674894,759419,5842110,6.83684408,52.66673679,13-06-1993,26-06-1993,STR,B22F0842,5389,SCH-592-S1,SCHOONEBEEK-592-SIDETRACK1,DEV-HC,Ontwikkeling koolwaterstof,FLR,Technisch mislukt,Abandoned,Gedevieerd,2855.0,3181.0,2628.96,1361.06,760872.0,875.98,5843197.0,Rotary Table,21.85,NAP,3159.15,2607.11,Nederlandse Aardolie Maatschappij B.V.,NAM,,Nederlandse Aardolie Maatschappij B.V.,,,SCHOONEBEEK-592,SCHG,Schoonebeek Gas,2003-06-26
5113,ON,Topografische kaart 1:25.000,22F,,DR,Drenthe,71.0,Coevorden,7742.0,SCH313,Schoonebeek 313,253061.0,520903.0,RD,253061,520903,624301,5836991,759511,5842321,6.83808521,52.6674894,759419,5842110,6.83684408,52.66673679,26-06-1993,27-06-1993,STR,B22F0250,3858,SCH-592-S2,SCHOONEBEEK-592-SIDETRACK2,DEV-HC,Ontwikkeling koolwaterstof,GAS,Gas,Producing/Injecting,Horizontaal,2855.0,4109.0,2841.62,2228.27,761739.0,1194.23,5843515.0,Rotary Table,21.85,NAP,4087.15,2819.77,Nederlandse Aardolie Maatschappij B.V.,NAM,,Nederlandse Aardolie Maatschappij B.V.,,,SCHOONEBEEK-592,SCHG,Schoonebeek Gas,2003-06-27
5114,ON,Topografische kaart 1:25.000,22F,,DR,Drenthe,72.0,Emmen,7761.0,,,258037.0,520310.0,RD,258037,520310,629279,5836425,764506,5841893,6.91143458,52.66124193,764414,5841682,6.91019541,52.66048973,16-05-1991,01-06-1991,BRH,B22F0554,3793,SCH-593,SCHOONEBEEK-593,DEV-HC,Ontwikkeling koolwaterstof,OIL,Olie,Suspended,Gedevieerd,,898.3,882.2,-101.54,764404.0,-61.0,5841832.0,Rotary Table,18.38,NAP,879.92,863.82,Nederlandse Aardolie Maatschappij B.V.,Nederlandse Aardolie Maatschappij B.V.,T-10,KCA Deutag Drilling Ltd,KNNSP,,,,,2003-01-01
5115,ON,Topografische kaart 1:25.000,22F,,DR,Drenthe,72.0,Emmen,7761.0,,,257663.0,519688.0,RD,257663,519688,628908,5835801,764153,5841259,6.90571547,52.6557245,764061,5841048,6.90447628,52.65497209,20-03-1991,02-04-1991,BRH,B22F0581,3776,SCH-594,SCHOONEBEEK-594,DEV-HC,Ontwikkeling koolwaterstof,OIL,Olie,Abandoned,Gedevieerd,,906.0,853.31,28.82,764182.0,250.72,5841510.0,Rotary Table,17.61,NAP,888.39,835.7,Nederlandse Aardolie Maatschappij B.V.,NAM,,KCA Deutag Drilling Ltd,SKCF,,,,,2003-01-01
5116,ON,Topografische kaart 1:25.000,22F,,DR,Drenthe,72.0,Emmen,7761.0,,,257634.0,520273.0,RD,257634,520273,628876,5836386,764105,5841843,6.90546852,52.6609857,764013,5841632,6.90422921,52.66023344,23-04-1991,14-05-1991,BRH,B22F0580,3787,SCH-595,SCHOONEBEEK-595,DEV-HC,Ontwikkeling koolwaterstof,OIL,Olie,Abandoned,Gedevieerd,,911.0,844.42,-111.85,763993.0,-261.41,5841582.0,Rotary Table,17.69,NAP,893.31,826.73,Nederlandse Aardolie Maatschappij B.V.,NAM,,KCA Deutag Drilling Ltd,KNNSP,,,,,2003-01-01
5117,ON,Topografische kaart 1:25.000,22F,,DR,Drenthe,72.0,Emmen,7761.0,,,257634.0,520280.0,RD,257634,520280,628876,5836393,764104,5841850,6.90547069,52.66104858,764012,5841639,6.90423138,52.66029633,05-04-1991,13-04-1991,BRH,B22F0586,3781,SCH-596,SCHOONEBEEK-596,DEV-HC,Ontwikkeling koolwaterstof,FLR,Technisch mislukt,Abandoned,Gedevieerd,,851.5,816.29,-171.9,763932.0,-93.66,5841756.0,Rotary Table,17.72,NAP,833.78,798.57,Nederlandse Aardolie Maatschappij B.V.,NAM,,KCA Deutag Drilling Ltd,KNNSP,,,,,2003-01-01
5118,ON,Topografische kaart 1:25.000,22F,,DR,Drenthe,72.0,Emmen,7761.0,,,257634.0,520280.0,RD,257634,520280,628876,5836393,764104,5841850,6.90547069,52.66104858,764012,5841639,6.90423138,52.66029633,13-04-1991,21-04-1991,STR,B22F0592,3786,SCH-596-S1,SCHOONEBEEK-596-SIDETRACK1,DEV-HC,Ontwikkeling koolwaterstof,OIL,Olie,Abandoned,Gedevieerd,674.0,876.0,845.64,-163.01,763941.0,-90.77,5841759.0,Rotary Table,17.72,NAP,858.28,827.92,Nederlandse Aardolie Maatschappij B.V.,NAM,,KCA Deutag Drilling Ltd,KNNSP,,,,,2003-01-01
5119,ON,Topografische kaart 1:25.000,22F,,DR,Drenthe,72.0,Emmen,7761.0,SCH447,Schoonebeek 447,256105.0,521650.0,RD,256105,521650,627340,5837754,762530,5843169,6.88329757,52.67364325,762438,5842958,6.88205742,52.67289121,20-08-1995,22-10-1995,BRH,B22F0184,3984,SCH-597,SCHOONEBEEK-597,DEV-HC,Ontwikkeling koolwaterstof,GAS,Gas,Plugged back and sidetracked,Gedevieerd,,4125.0,3016.28,-1157.18,761373.0,-2193.71,5840975.0,Rotary Table,22.3,NAP,4102.7,2993.98,Nederlandse Aardolie Maatschappij B.V.,NAM,,KCA Deutag Drilling Ltd,NN,,SCHOONEBEEK-597,SCHG,Schoonebeek Gas,2005-10-22
5120,ON,Topografische kaart 1:25.000,22F,,DR,Drenthe,72.0,Emmen,7761.0,SCH447,Schoonebeek 447,256105.0,521650.0,RD,256105,521650,627340,5837754,762530,5843169,6.88329757,52.67364325,762438,5842958,6.88205742,52.67289121,23-10-1995,07-11-1995,STR,B22F0175,3990,SCH-597-S1,SCHOONEBEEK-597-SIDETRACK1,DEV-HC,Ontwikkeling koolwaterstof,GAS,Gas,Producing/Injecting,Horizontaal,4087.0,4526.0,3067.9,-1335.17,761195.0,-2548.89,5840620.0,Rotary Table,22.3,NAP,4503.7,3045.6,Nederlandse Aardolie Maatschappij B.V.,NAM,,,ZEZ2C,,SCHOONEBEEK-597,SCHG,Schoonebeek Gas,2005-11-07
5121,ON,Topografische kaart 1:25.000,22F,,DR,Drenthe,72.0,Emmen,7761.0,SCH21,Schoonebeek 21,257626.0,520266.0,RD,257626,520266,628868,5836379,764097,5841836,6.90534814,52.66092432,764005,5841625,6.90410883,52.66017206,25-03-1996,02-04-1996,BRH,B22F0834,5370,SCH-598,SCHOONEBEEK-598,DEV-HC,Ontwikkeling koolwaterstof,FLR,Technisch mislukt,Plugged back and sidetracked,Gedevieerd,,875.0,820.56,9.8,764107.0,150.11,5841986.0,Rotary Table,18.04,NAP,856.96,802.52,Nederlandse Aardolie Maatschappij B.V.,Nederlandse Aardolie Maatschappij B.V.,PT-101,KCA Deutag Drilling Ltd,NN,,SCHOONEBEEK-598,SCHO,Schoonebeek Olie,2006-04-02
5122,ON,Topografische kaart 1:25.000,22F,,DR,Drenthe,72.0,Emmen,7761.0,SCH21,Schoonebeek 21,257626.0,520266.0,RD,257626,520266,628868,5836379,764097,5841836,6.90534814,52.66092432,764005,5841625,6.90410883,52.66017206,02-04-1996,16-04-1996,STR,B22F0588,4015,SCH-598-S1,SCHOONEBEEK-598-SIDETRACK1,DEV-HC,Ontwikkeling koolwaterstof,OIL,Olie,Suspended,Horizontaal,681.0,1775.0,849.54,-560.79,763536.0,827.45,5842663.0,Rotary Table,18.04,NAP,1756.96,831.5,Nederlandse Aardolie Maatschappij B.V.,Nederlandse Aardolie Maatschappij B.V.,PT-101,KCA Deutag Drilling Ltd,KNNSP,,SCHOONEBEEK-598,SCHO,Schoonebeek Olie,2006-04-16
5123,ON,Topografische kaart 1:25.000,22F,,DR,Drenthe,72.0,Emmen,7761.0,SCH599,Schoonebeek 599 (verwijderd),259578.0,519422.0,RD,259578,519422,630824,5835545,766077,5841057,6.93392294,52.65297004,765985,5840845,6.93268451,52.65221778,28-05-1996,05-06-1996,BRH,B22F0833,5369,SCH-599,SCHOONEBEEK-599,DEV-HC,Ontwikkeling koolwaterstof,FLR,Technisch mislukt,Abandoned,Gedevieerd,,949.0,832.04,-223.58,765853.0,-36.94,5841020.0,Rotary Table,18.18,NAP,930.82,813.86,Nederlandse Aardolie Maatschappij B.V.,NAM,,KCA Deutag Drilling Ltd,NN,,SCHOONEBEEK-599,SCHO,Schoonebeek Olie,2006-06-05
5124,ON,Topografische kaart 1:25.000,22F,,DR,Drenthe,72.0,Emmen,7761.0,SCH599,Schoonebeek 599 (verwijderd),259578.0,519422.0,RD,259578,519422,630824,5835545,766077,5841057,6.93392294,52.65297004,765985,5840845,6.93268451,52.65221778,05-06-1996,12-06-1996,STR,B22F0440,4022,SCH-599-S1,SCHOONEBEEK-599-SIDETRACK1,DEV-HC,Ontwikkeling koolwaterstof,OLS,Olie shows,Abandoned,Horizontaal,806.0,1766.0,841.19,-986.75,765090.0,247.78,5841305.0,Rotary Table,18.18,NAP,1747.82,823.01,Nederlandse Aardolie Maatschappij B.V.,NAM,,,KNNSP,,SCHOONEBEEK-599,SCHO,Schoonebeek Olie,2006-06-12
5125,ON,Topografische kaart 1:25.000,37E,T01,ZH,Zuid-Holland,246.0,Midden-Delfland,2635.0,,,82103.0,445586.0,RD,82103,445586,453796,5760778,591118,5761396,4.32708401,51.99466388,591027,5761186,4.32579757,51.99386855,13-09-1948,03-03-1949,BRH,B37E0288,1973,SCL-01,SCHIPLUIDEN-01,EXP-HC,Exploratie koolwaterstof,DRY,Droog,Abandoned,Vertikaal,,1466.5,1466.33,-0.57,591117.0,17.47,5761413.0,Rotary Table,1.79,NAP,1464.71,1464.54,Nederlandse Aardolie Maatschappij B.V.,Nederlandse Aardolie Maatschappij B.V.,Ideal 50,Nederlandse Aardolie Maatschappij B.V.,KNNSL,,,,,2003-01-01
5126,OFF,RWS Blokindeling,02E,N07,,,,,,,,206954.0,616972.0,RD,206954,616972,577679,5932777,710205,5936820,6.17204647,53.53701731,710114,5936608,6.17076841,53.53628677,10-04-1964,19-10-1964,BRH,B02E0001,8989,SCZ-01,SCHIERMONNIKOOG-ZEE-01,EXP-HC,Exploratie koolwaterstof,GSS,Gas shows,Abandoned,Vertikaal,,4139.0,4139.0,0.0,710205.0,0.0,5936820.0,Kelly Bushing,20.95,NAP,4118.05,4118.05,American Overseas Petroleum Company,American Overseas Petroleum Company,"Drilling Barge ""Mr. Cap""",Global Marine,DC,,,,,1974-10-19
5127,ON,Topografische kaart 1:25.000,07H,,GR,Groningen,20.0,Slochteren,9628.0,SDB,Siddeburen,253054.34,587460.85,RD,253054,587461,623927,5903532,757281,5908868,6.85803775,53.26541684,757189,5908657,6.85678334,53.26468338,24-09-1971,04-11-1971,BRH,B07H0067,1975,SDB-01,SIDDEBUREN-01,EVA-HC,Evaluatie koolwaterstof,GAS,Gas,Suspended,Gedevieerd,,3037.0,3029.22,35.44,757316.0,-156.74,5908711.0,Rotary Table,5.31,NAP,3031.69,3023.91,Nederlandse Aardolie Maatschappij B.V.,Nederlandse Aardolie Maatschappij B.V.,Ideco Super 7-11,Foxdrill,DCC,,SIDDEBUREN-01,GRO,Groningen,2003-01-01
5128,ON,Topografische kaart 1:25.000,07H,,GR,Groningen,20.0,Slochteren,9628.0,SDB,Siddeburen,253335.41,587395.72,RD,253335,587396,624209,5903469,757564,5908812,6.86222881,53.26478015,757472,5908601,6.86097451,53.26404671,27-01-1972,19-02-1972,BRH,B07H0254,1976,SDB-02,SIDDEBUREN-02,DEV-HC,Ontwikkeling koolwaterstof,GAS,Gas,Suspended,Gedevieerd,,3035.5,3030.39,29.3,757593.0,-115.36,5908697.0,Rotary Table,5.52,NAP,3029.98,3024.87,Nederlandse Aardolie Maatschappij B.V.,Nederlandse Aardolie Maatschappij B.V.,U 914 C,Nederlandse Aardolie Maatschappij B.V.,DCC,,SIDDEBUREN-02,GRO,Groningen,2003-01-01
5129,ON,Topografische kaart 1:25.000,07H,,GR,Groningen,20.0,Slochteren,9628.0,SDB,Siddeburen,253265.0,587394.0,RD,253265,587394,624138,5903467,757494,5908808,6.8611734,53.26477766,757402,5908597,6.85991908,53.2640442,19-02-1972,11-03-1972,BRH,B07H0250,1977,SDB-03,SIDDEBUREN-03,DEV-HC,Ontwikkeling koolwaterstof,GAS,Gas,Suspended,Gedevieerd,,3020.0,2948.7,199.92,757694.0,-408.0,5908400.0,Rotary Table,5.54,NAP,3014.46,2943.16,Nederlandse Aardolie Maatschappij B.V.,NAM,,,ROSL,,SIDDEBUREN-03,GRO,Groningen,2003-01-01
5130,ON,Topografische kaart 1:25.000,07H,,GR,Groningen,20.0,Slochteren,9628.0,SDB,Siddeburen,253195.42,587393.26,RD,253195,587393,624069,5903466,757424,5908805,6.86013072,53.2647838,757333,5908594,6.85887638,53.26405033,11-03-1972,04-04-1972,BRH,B07H0200,1978,SDB-04,SIDDEBUREN-04,DEV-HC,Ontwikkeling koolwaterstof,GAS,Gas,Suspended,Gedevieerd,,3048.0,2949.36,112.68,757537.0,-475.54,5908329.0,Rotary Table,5.64,NAP,3042.36,2943.72,Nederlandse Aardolie Maatschappij B.V.,Nederlandse Aardolie Maatschappij B.V.,U 914 C,Nederlandse Aardolie Maatschappij B.V.,ROSL,,SIDDEBUREN-04,GRO,Groningen,2003-01-01
5131,ON,Topografische kaart 1:25.000,07H,,GR,Groningen,20.0,Slochteren,9628.0,SDB,Siddeburen,253125.42,587392.04,RD,253125,587392,623999,5903464,757354,5908802,6.85908161,53.2647857,757263,5908590,6.85782724,53.26405222,04-04-1972,27-04-1972,BRH,B07H0209,1979,SDB-05,SIDDEBUREN-05,DEV-HC,Ontwikkeling koolwaterstof,GAS,Gas,Suspended,Gedevieerd,,3152.0,3034.24,44.06,757398.0,-517.94,5908284.0,Rotary Table,5.59,NAP,3146.41,3028.65,Nederlandse Aardolie Maatschappij B.V.,Nederlandse Aardolie Maatschappij B.V.,U 914 C,Nederlandse Aardolie Maatschappij B.V.,DCC,,SIDDEBUREN-05,GRO,Groningen,2003-01-01
5132,ON,Topografische kaart 1:25.000,07H,,GR,Groningen,20.0,Slochteren,9628.0,SDB,Siddeburen,253055.0,587391.0,RD,253055,587391,623928,5903463,757284,5908798,6.85802626,53.26478928,757192,5908587,6.85677186,53.2640558,27-04-1972,25-05-1972,BRH,B07H0204,1980,SDB-06,SIDDEBUREN-06,DEV-HC,Ontwikkeling koolwaterstof,GAS,Gas,Suspended,Gedevieerd,,3085.0,2976.86,-16.54,757267.0,-503.64,5908294.0,Rotary Table,5.49,NAP,3079.51,2971.37,Nederlandse Aardolie Maatschappij B.V.,NAM,,,ROSL,,SIDDEBUREN-06,GRO,Groningen,2003-01-01
5133,ON,Topografische kaart 1:25.000,07H,,GR,Groningen,20.0,Slochteren,9628.0,SDB,Siddeburen,253124.31,587462.06,RD,253124,587462,623997,5903534,757351,5908872,6.85908643,53.26541487,757259,5908660,6.85783204,53.26468141,25-05-1972,19-06-1972,BRH,B07H0208,1981,SDB-07,SIDDEBUREN-07,DEV-HC,Ontwikkeling koolwaterstof,GAS,Gas,Suspended,Gedevieerd,,3190.0,3046.38,-199.37,757152.0,-535.09,5908337.0,Rotary Table,5.51,NAP,3184.49,3040.87,Nederlandse Aardolie Maatschappij B.V.,Nederlandse Aardolie Maatschappij B.V.,U 914 C,Nederlandse Aardolie Maatschappij B.V.,DCC,,SIDDEBUREN-07,GRO,Groningen,2003-01-01
5134,ON,Topografische kaart 1:25.000,07H,,GR,Groningen,20.0,Slochteren,9628.0,SDB,Siddeburen,253194.0,587463.0,RD,253194,587463,624067,5903535,757421,5908875,6.86013082,53.26541051,757329,5908663,6.85887646,53.26467707,19-06-1972,18-07-1972,BRH,B07H0213,1982,SDB-08,SIDDEBUREN-08,DEV-HC,Ontwikkeling koolwaterstof,GAS,Gas,Plugged back and sidetracked,Gedevieerd,,3103.0,2931.27,-112.97,757308.0,559.61,5909435.0,Rotary Table,5.5,NAP,3097.5,2925.77,Nederlandse Aardolie Maatschappij B.V.,NAM,,,ROSL,,SIDDEBUREN-08,GRO,Groningen,2003-01-01
5135,ON,Topografische kaart 1:25.000,07H,,GR,Groningen,20.0,Slochteren,9628.0,SDB,Siddeburen,253194.0,587463.0,RD,253194,587463,624067,5903535,757421,5908875,6.86013082,53.26541051,757329,5908663,6.85887646,53.26467707,27-01-1973,15-02-1973,STR,B07H0223,1983,SDB-08-S1,SIDDEBUREN-08-SIDETRACK1,DEV-HC,Ontwikkeling koolwaterstof,GAS,Gas,Suspended,Gedevieerd,1663.0,2974.0,2968.16,95.41,757516.0,-7.37,5908868.0,Rotary Table,5.5,NAP,2968.5,2962.66,Nederlandse Aardolie Maatschappij B.V.,NAM,,,ROSL,,SIDDEBUREN-08,GRO,Groningen,2003-01-01
5136,ON,Topografische kaart 1:25.000,07H,,GR,Groningen,20.0,Slochteren,9628.0,SDB,Siddeburen,253264.0,587464.0,RD,253264,587464,624137,5903537,757490,5908878,6.86117988,53.26540663,757399,5908667,6.85992555,53.26467319,31-07-1972,22-01-1973,BRH,B07H0249,1984,SDB-09,SIDDEBUREN-09,DEV-HC,Ontwikkeling koolwaterstof,GAS,Gas,Suspended,Gedevieerd,,2995.0,2954.07,-52.13,757438.0,358.83,5909237.0,Rotary Table,5.51,NAP,2989.49,2948.56,Nederlandse Aardolie Maatschappij B.V.,NAM,,,ROSL,,SIDDEBUREN-09,GRO,Groningen,2003-01-01
5137,ON,Topografische kaart 1:25.000,07H,,GR,Groningen,20.0,Slochteren,9628.0,SDB,Siddeburen,253334.0,587466.0,RD,253334,587466,624207,5903539,757560,5908883,6.86222925,53.26541172,757469,5908671,6.86097494,53.26467829,19-10-1972,21-11-1972,BRH,B07H0262,1985,SDB-10,SIDDEBUREN-10,DEV-HC,Ontwikkeling koolwaterstof,GAS,Gas,Suspended,Gedevieerd,,2933.0,2927.48,56.05,757616.0,24.86,5908908.0,Rotary Table,5.49,NAP,2927.51,2921.99,Nederlandse Aardolie Maatschappij B.V.,NAM,,,ROSL,,SIDDEBUREN-10,GRO,Groningen,2003-01-01
5138,ON,Topografische kaart 1:25.000,07H,,GR,Groningen,20.0,Slochteren,9628.0,SDB,Siddeburen,253404.17,587466.88,RD,253404,587467,624277,5903540,757631,5908886,6.86328082,53.2654067,757539,5908674,6.86202654,53.26467329,22-11-1972,29-12-1972,BRH,B07H0247,1986,SDB-11,SIDDEBUREN-11,DEV-HC,Ontwikkeling koolwaterstof,GAS,Gas,Suspended,Gedevieerd,,3087.0,3068.85,157.39,757788.0,114.79,5909001.0,Rotary Table,5.5,NAP,3081.5,3063.35,Nederlandse Aardolie Maatschappij B.V.,Nederlandse Aardolie Maatschappij B.V.,U 914 C,Nederlandse Aardolie Maatschappij B.V.,DCC,,SIDDEBUREN-11,GRO,Groningen,2003-01-01
5139,ON,Topografische kaart 1:25.000,07E,,GR,Groningen,9.0,Loppersum,9922.0,SDM,Stedum,242518.65,594969.22,RD,242519,594969,613353,5910980,746496,5916021,6.70223702,53.3346945,746404,5915809,6.70097708,53.33396195,23-09-1965,06-11-1965,BRH,B07E0024,1987,SDM-01,STEDUM-01,EVA-HC,Evaluatie koolwaterstof,GAS,Gas,Observing,Gedevieerd,,3104.0,3078.0,-105.75,746390.0,188.54,5916210.0,Rotary Table,6.72,NAP,3097.28,3071.28,Nederlandse Aardolie Maatschappij B.V.,Nederlandse Aardolie Maatschappij B.V.,U 914 C,Nederlandse Aardolie Maatschappij B.V.,DC,WESTPHALIAN,STEDUM-01,GRO,Groningen,2003-01-01
5140,ON,Topografische kaart 1:25.000,07E,,GR,Groningen,9.0,Loppersum,9922.0,,,242557.04,594971.94,RD,242557,594972,613391,5910983,746534,5916025,6.70281389,53.33471263,746442,5915813,6.70155396,53.33398009,11-11-1969,14-11-1969,BRH,B07E0025,3647,SDM-OBS,STEDUM-OBSERVATIE,OBS,Observatie,DRY,Droog,Abandoned,Vertikaal,,451.0,450.99,-0.1,746534.0,2.95,5916028.0,Rotary Table,4.52,NAP,446.48,446.47,Nederlandse Aardolie Maatschappij B.V.,NAM,,,NLFFB,,,,,2003-01-01
5141,ON,Topografische kaart 1:25.000,06H,,GR,Groningen,27.0,Grootegast,9861.0,SEB,Sebaldeburen,214907.96,582226.65,RD,214908,582227,585822,5898089,719321,5902357,6.28544987,53.22403093,719230,5902145,6.28418213,53.2232913,15-11-1989,17-01-1990,BRH,B06H0122,3728,SEB-01,SEBALDEBUREN-01,EVA-HC,Evaluatie koolwaterstof,GAS,Gas,Closed-in,Gedevieerd,,3173.0,3055.0,506.4,719827.0,617.69,5902975.0,Rotary Table,9.63,NAP,3163.37,3045.37,Nederlandse Aardolie Maatschappij B.V.,Nederlandse Aardolie Maatschappij B.V.,U 914 C,Nederlandse Aardolie Maatschappij B.V.,DCC,,SEBALDEBUREN-01,SEB,Sebaldeburen,2003-01-01
5142,ON,Topografische kaart 1:25.000,06H,,GR,Groningen,27.0,Grootegast,9861.0,SEB,Sebaldeburen,214897.69,582263.26,RD,214898,582263,585811,5898125,719310,5902393,6.28530296,53.224361,719218,5902182,6.2840352,53.22362138,03-01-2003,08-02-2003,BRH,B06H0132,4899,SEB-02,SEBALDEBUREN-02,EVA-HC,Evaluatie koolwaterstof,GAS,Gas,Closed-in,Gedevieerd,,3234.0,3016.47,-818.23,718492.0,311.51,5902705.0,Rotary Table,10.03,NAP,3223.97,3006.44,Nederlandse Aardolie Maatschappij B.V.,Nederlandse Aardolie Maatschappij B.V.,T-45,KCA Deutag Nederland B.V.,ROSL,,SEBALDEBUREN-02,SEB,Sebaldeburen,2008-02-08
5143,ON,Topografische kaart 1:25.000,52D,,LI,Limburg,403.0,Sevenum,5975.0,,,196690.0,378510.0,RD,196690,378510,568702,5694332,707832,5698105,5.98744999,51.3950034,707740,5697896,5.98621666,51.39420433,07-10-1913,02-01-1915,BRH,B52D0023,1988,SEV-19,SEVENUM-19,EXP-C,Steenkoolexploratie,COAL,Steenkool,Abandoned,Vertikaal,,1005.0,1005.0,0.0,707832.0,0.0,5698105.0,Rotary Table,33.44,NAP,971.56,971.56,Rijksoverheid,ROVD,,Mynbouwkundige werken Heerlen,DCCR,,,,,2003-01-01
